district,address,title,house_type,area,price,floor,build_time,district_id,update_time,view_num,extra_info,link
朝阳区,朝阳区69号院6号楼14单元42室,三室两厅 朝阳区优质房源,三室两厅,141.0,1101.04,20层/共13层,2006年,1001,2025-08-22 21:48:37,3265,带车位,https://example.com/house/11316
顺义区,顺义区34号院3号楼9单元75室,两室两厅 顺义区优质房源,两室一厅,166.7,559.55,24层/共19层,2016年,1007,2025-05-18 21:48:37,1158,带车位,https://example.com/house/11317
海淀区,海淀区16号院9号楼13单元32室,四室两厅 海淀区优质房源,三室两厅,157.4,333.37,17层/共15层,1993年,1002,2026-02-19 21:48:37,3995,电梯房,https://example.com/house/11318
东城区,东城区78号院5号楼20单元17室,一室一厅 东城区优质房源,三室一厅,102.2,971.73,6层/共12层,2002年,1005,2025-12-09 21:48:37,2733,近地铁,https://example.com/house/11319
顺义区,顺义区11号院27号楼18单元14室,三室两厅 顺义区优质房源,三室两厅,161.5,600.35,20层/共28层,2003年,1007,2025-06-26 21:48:37,3160,带车位,https://example.com/house/11320
丰台区,丰台区77号院30号楼13单元20室,一室一厅 丰台区优质房源,三室两厅,62.6,558.62,19层/共15层,2009年,1003,2026-01-04 21:48:37,4910,带车位,https://example.com/house/11321
东城区,东城区69号院9号楼19单元93室,两室两厅 东城区优质房源,三室一厅,161.9,520.76,14层/共20层,2014年,1005,2025-10-14 21:48:37,3528,精装修,https://example.com/house/11322
西城区,西城区53号院17号楼1单元45室,一室一厅 西城区优质房源,三室两厅,188.4,971.07,32层/共20层,2007年,1004,2025-06-15 21:48:37,357,精装修,https://example.com/house/11323
丰台区,丰台区82号院8号楼12单元75室,两室一厅 丰台区优质房源,四室两厅,126.5,1419.34,16层/共33层,2012年,1003,2025-10-02 21:48:37,1020,精装修,https://example.com/house/11324
朝阳区,朝阳区23号院9号楼13单元66室,三室两厅 朝阳区优质房源,四室两厅,141.8,1355.79,27层/共13层,2009年,1001,2025-06-28 21:48:37,312,近地铁,https://example.com/house/11325
昌平区,昌平区18号院27号楼14单元56室,两室两厅 昌平区优质房源,两室两厅,182.2,1066.73,2层/共17层,2011年,1006,2025-07-16 21:48:37,3394,近地铁,https://example.com/house/11326
丰台区,丰台区88号院26号楼7单元70室,四室两厅 丰台区优质房源,两室一厅,130.9,1304.17,29层/共13层,2010年,1003,2025-07-22 21:48:37,1355,带车位,https://example.com/house/11327
朝阳区,朝阳区7号院15号楼5单元83室,三室一厅 朝阳区优质房源,一室一厅,198.7,462.57,23层/共15层,2011年,1001,2025-07-05 21:48:37,2159,近地铁,https://example.com/house/11328
海淀区,海淀区45号院4号楼12单元75室,三室一厅 海淀区优质房源,三室一厅,115.6,620.09,24层/共18层,2019年,1002,2025-12-13 21:48:37,4817,学区房,https://example.com/house/11329
东城区,东城区75号院23号楼19单元86室,两室一厅 东城区优质房源,两室两厅,52.2,1182.19,29层/共10层,1995年,1005,2025-12-23 21:48:37,3768,近地铁,https://example.com/house/11330
丰台区,丰台区11号院26号楼12单元99室,两室一厅 丰台区优质房源,四室两厅,52.7,403.21,16层/共25层,2007年,1003,2025-07-07 21:48:37,816,精装修,https://example.com/house/11331
顺义区,顺义区97号院29号楼2单元4室,四室两厅 顺义区优质房源,两室两厅,100.0,1184.69,24层/共14层,2019年,1007,2025-09-26 21:48:37,4786,精装修,https://example.com/house/11332
丰台区,丰台区42号院16号楼15单元57室,两室一厅 丰台区优质房源,三室一厅,151.1,326.98,15层/共10层,2002年,1003,2025-11-04 21:48:37,1566,带车位,https://example.com/house/11333
朝阳区,朝阳区86号院4号楼12单元19室,两室一厅 朝阳区优质房源,四室两厅,170.2,369.73,8层/共19层,1999年,1001,2026-02-23 21:48:37,2602,学区房,https://example.com/house/11334
昌平区,昌平区68号院18号楼10单元41室,两室两厅 昌平区优质房源,四室两厅,186.3,625.67,22层/共24层,2010年,1006,2025-10-01 21:48:37,1552,南北通透,https://example.com/house/11335
西城区,西城区42号院5号楼11单元90室,一室一厅 西城区优质房源,三室一厅,131.8,643.87,1层/共24层,2016年,1004,2025-05-28 21:48:37,2517,近地铁,https://example.com/house/11336
昌平区,昌平区14号院4号楼12单元23室,两室一厅 昌平区优质房源,三室一厅,134.5,698.57,19层/共12层,2003年,1006,2025-06-04 21:48:37,3154,南北通透,https://example.com/house/11337
海淀区,海淀区6号院13号楼5单元36室,一室一厅 海淀区优质房源,两室两厅,51.3,864.52,16层/共32层,2019年,1002,2025-09-20 21:48:37,3236,带车位,https://example.com/house/11338
海淀区,海淀区14号院2号楼19单元36室,两室两厅 海淀区优质房源,两室一厅,80.6,591.43,14层/共26层,1997年,1002,2025-12-16 21:48:37,654,精装修,https://example.com/house/11339
丰台区,丰台区26号院19号楼14单元36室,两室一厅 丰台区优质房源,三室一厅,115.3,670.13,33层/共11层,2017年,1003,2025-10-20 21:48:37,30,南北通透,https://example.com/house/11340
顺义区,顺义区47号院22号楼12单元94室,三室一厅 顺义区优质房源,三室一厅,149.2,1049.57,11层/共18层,2000年,1007,2025-09-30 21:48:37,4785,带车位,https://example.com/house/11341
丰台区,丰台区73号院25号楼19单元85室,三室两厅 丰台区优质房源,两室两厅,75.7,951.9,15层/共33层,2005年,1003,2025-05-01 21:48:37,1364,精装修,https://example.com/house/11342
海淀区,海淀区66号院15号楼19单元82室,三室两厅 海淀区优质房源,一室一厅,101.1,1239.94,31层/共14层,1995年,1002,2025-04-12 21:48:37,1735,带车位,https://example.com/house/11343
顺义区,顺义区94号院24号楼6单元64室,两室一厅 顺义区优质房源,三室一厅,170.5,263.27,12层/共18层,2005年,1007,2025-07-13 21:48:37,215,电梯房,https://example.com/house/11344
朝阳区,朝阳区38号院30号楼1单元13室,一室一厅 朝阳区优质房源,三室一厅,130.8,767.56,8层/共26层,1993年,1001,2025-04-20 21:48:37,639,近地铁,https://example.com/house/11345
顺义区,顺义区40号院7号楼8单元6室,两室两厅 顺义区优质房源,三室两厅,164.2,873.13,29层/共16层,2006年,1007,2025-12-11 21:48:37,2275,南北通透,https://example.com/house/11346
顺义区,顺义区9号院27号楼16单元12室,四室两厅 顺义区优质房源,一室一厅,163.4,1384.38,1层/共32层,1996年,1007,2025-12-28 21:48:37,1085,学区房,https://example.com/house/11347
朝阳区,朝阳区72号院3号楼19单元71室,三室两厅 朝阳区优质房源,两室一厅,103.9,474.82,6层/共22层,2003年,1001,2025-06-15 21:48:37,916,南北通透,https://example.com/house/11348
海淀区,海淀区21号院12号楼6单元84室,一室一厅 海淀区优质房源,三室两厅,152.6,935.3,28层/共25层,2003年,1002,2025-09-15 21:48:37,4708,近地铁,https://example.com/house/11349
东城区,东城区25号院11号楼2单元78室,两室两厅 东城区优质房源,两室两厅,58.3,1270.65,8层/共15层,1999年,1005,2025-12-18 21:48:37,4832,精装修,https://example.com/house/11350
顺义区,顺义区33号院17号楼8单元61室,三室一厅 顺义区优质房源,三室两厅,179.2,1250.54,30层/共18层,2018年,1007,2025-06-25 21:48:37,4210,精装修,https://example.com/house/11351
丰台区,丰台区52号院9号楼2单元35室,两室两厅 丰台区优质房源,一室一厅,197.9,765.74,7层/共33层,2015年,1003,2025-12-21 21:48:37,2306,电梯房,https://example.com/house/11352
东城区,东城区41号院7号楼12单元64室,三室两厅 东城区优质房源,两室两厅,50.1,1344.52,6层/共29层,2000年,1005,2025-09-18 21:48:37,607,近地铁,https://example.com/house/11353
朝阳区,朝阳区26号院24号楼8单元34室,三室两厅 朝阳区优质房源,两室一厅,191.1,1308.15,15层/共22层,2007年,1001,2025-04-12 21:48:37,1251,近地铁,https://example.com/house/11354
昌平区,昌平区80号院25号楼12单元1室,一室一厅 昌平区优质房源,三室两厅,76.2,339.5,17层/共10层,2020年,1006,2026-02-06 21:48:37,4974,南北通透,https://example.com/house/11355
顺义区,顺义区75号院29号楼17单元90室,三室两厅 顺义区优质房源,三室两厅,142.5,530.05,33层/共21层,2005年,1007,2025-06-08 21:48:37,3217,近地铁,https://example.com/house/11356
昌平区,昌平区38号院26号楼4单元66室,一室一厅 昌平区优质房源,两室两厅,116.4,259.59,4层/共25层,1992年,1006,2025-06-17 21:48:37,3088,南北通透,https://example.com/house/11357
昌平区,昌平区26号院30号楼19单元62室,四室两厅 昌平区优质房源,两室两厅,147.8,529.31,20层/共31层,2017年,1006,2026-03-01 21:48:37,3915,近地铁,https://example.com/house/11358
顺义区,顺义区22号院27号楼2单元42室,两室一厅 顺义区优质房源,四室两厅,123.0,950.72,2层/共23层,2013年,1007,2025-07-27 21:48:37,966,带车位,https://example.com/house/11359
西城区,西城区82号院9号楼1单元14室,三室一厅 西城区优质房源,三室两厅,77.5,1427.79,18层/共23层,2019年,1004,2025-04-24 21:48:37,534,学区房,https://example.com/house/11360
朝阳区,朝阳区33号院5号楼9单元32室,三室一厅 朝阳区优质房源,三室两厅,193.3,1352.83,20层/共22层,2000年,1001,2026-01-06 21:48:37,4136,学区房,https://example.com/house/11361
海淀区,海淀区28号院17号楼13单元4室,四室两厅 海淀区优质房源,两室一厅,79.9,1385.69,12层/共21层,2009年,1002,2025-05-07 21:48:37,3867,近地铁,https://example.com/house/11362
朝阳区,朝阳区53号院11号楼7单元40室,一室一厅 朝阳区优质房源,四室两厅,68.3,999.08,25层/共30层,2014年,1001,2025-11-24 21:48:37,1353,近地铁,https://example.com/house/11363
东城区,东城区70号院12号楼20单元26室,两室一厅 东城区优质房源,三室一厅,112.8,1228.82,6层/共16层,2005年,1005,2025-09-27 21:48:37,83,学区房,https://example.com/house/11364
顺义区,顺义区57号院20号楼12单元2室,两室两厅 顺义区优质房源,两室一厅,192.7,879.14,1层/共32层,2014年,1007,2025-10-24 21:48:37,3106,近地铁,https://example.com/house/11365
丰台区,丰台区31号院21号楼11单元20室,四室两厅 丰台区优质房源,三室一厅,55.1,1311.32,24层/共11层,2019年,1003,2025-10-08 21:48:37,2714,带车位,https://example.com/house/11366
顺义区,顺义区96号院21号楼2单元34室,三室两厅 顺义区优质房源,四室两厅,112.7,900.0,30层/共24层,1990年,1007,2025-06-12 21:48:37,559,带车位,https://example.com/house/11367
朝阳区,朝阳区97号院21号楼12单元74室,四室两厅 朝阳区优质房源,三室两厅,192.4,1230.9,22层/共28层,2017年,1001,2025-05-10 21:48:37,1318,南北通透,https://example.com/house/11368
朝阳区,朝阳区17号院3号楼1单元74室,两室两厅 朝阳区优质房源,两室一厅,139.5,1157.53,28层/共23层,2008年,1001,2025-12-12 21:48:37,3191,电梯房,https://example.com/house/11369
东城区,东城区69号院27号楼15单元74室,三室两厅 东城区优质房源,一室一厅,99.7,1138.66,24层/共27层,1992年,1005,2025-09-26 21:48:37,3515,精装修,https://example.com/house/11370
丰台区,丰台区90号院11号楼16单元82室,三室一厅 丰台区优质房源,四室两厅,190.8,1361.07,23层/共18层,2016年,1003,2025-06-21 21:48:37,4777,学区房,https://example.com/house/11371
丰台区,丰台区86号院20号楼10单元38室,两室一厅 丰台区优质房源,三室一厅,124.8,835.51,14层/共29层,2019年,1003,2025-10-17 21:48:37,4198,南北通透,https://example.com/house/11372
西城区,西城区53号院21号楼5单元75室,三室一厅 西城区优质房源,三室两厅,120.4,1202.15,27层/共32层,2007年,1004,2025-07-17 21:48:37,234,电梯房,https://example.com/house/11373
朝阳区,朝阳区96号院21号楼20单元29室,两室一厅 朝阳区优质房源,两室两厅,161.7,1209.43,15层/共28层,2009年,1001,2025-07-05 21:48:37,1756,学区房,https://example.com/house/11374
昌平区,昌平区64号院30号楼19单元7室,四室两厅 昌平区优质房源,一室一厅,170.7,1473.23,15层/共21层,1999年,1006,2025-03-12 21:48:37,629,带车位,https://example.com/house/11375
海淀区,海淀区92号院23号楼13单元13室,三室两厅 海淀区优质房源,四室两厅,109.5,239.91,18层/共21层,2005年,1002,2025-05-29 21:48:37,3140,电梯房,https://example.com/house/11376
朝阳区,朝阳区51号院10号楼2单元38室,一室一厅 朝阳区优质房源,两室两厅,182.8,282.27,22层/共18层,2016年,1001,2025-11-19 21:48:37,2998,电梯房,https://example.com/house/11377
海淀区,海淀区95号院12号楼10单元52室,三室一厅 海淀区优质房源,一室一厅,52.5,870.18,32层/共27层,2004年,1002,2026-01-05 21:48:37,4035,近地铁,https://example.com/house/11378
西城区,西城区42号院24号楼12单元71室,两室两厅 西城区优质房源,三室一厅,122.5,1242.22,17层/共23层,2007年,1004,2025-06-26 21:48:37,3477,带车位,https://example.com/house/11379
昌平区,昌平区38号院5号楼13单元42室,两室一厅 昌平区优质房源,三室两厅,58.5,1430.82,6层/共19层,2001年,1006,2025-11-11 21:48:37,102,近地铁,https://example.com/house/11380
西城区,西城区85号院21号楼11单元71室,四室两厅 西城区优质房源,三室两厅,196.1,1276.67,27层/共25层,2012年,1004,2025-04-13 21:48:37,197,精装修,https://example.com/house/11381
东城区,东城区82号院30号楼8单元42室,两室两厅 东城区优质房源,三室两厅,66.2,1075.03,33层/共27层,1999年,1005,2025-08-05 21:48:37,1938,精装修,https://example.com/house/11382
西城区,西城区80号院6号楼2单元37室,三室两厅 西城区优质房源,四室两厅,103.5,1022.39,25层/共18层,2018年,1004,2025-06-11 21:48:37,4007,南北通透,https://example.com/house/11383
海淀区,海淀区54号院6号楼9单元37室,两室一厅 海淀区优质房源,三室一厅,94.8,1101.06,10层/共19层,2002年,1002,2025-11-16 21:48:37,3212,电梯房,https://example.com/house/11384
西城区,西城区9号院11号楼6单元2室,两室一厅 西城区优质房源,一室一厅,157.4,1382.07,9层/共19层,2014年,1004,2026-01-25 21:48:37,2415,精装修,https://example.com/house/11385
顺义区,顺义区99号院25号楼19单元74室,三室两厅 顺义区优质房源,两室两厅,141.4,845.7,30层/共14层,2018年,1007,2025-12-03 21:48:37,2036,南北通透,https://example.com/house/11386
顺义区,顺义区91号院27号楼7单元12室,两室两厅 顺义区优质房源,一室一厅,153.3,686.92,6层/共31层,1993年,1007,2025-04-03 21:48:37,841,电梯房,https://example.com/house/11387
西城区,西城区38号院29号楼14单元32室,三室两厅 西城区优质房源,三室两厅,131.1,952.98,24层/共19层,2013年,1004,2026-02-02 21:48:37,601,南北通透,https://example.com/house/11388
昌平区,昌平区55号院27号楼18单元82室,两室两厅 昌平区优质房源,一室一厅,166.2,1386.13,10层/共31层,2007年,1006,2025-10-23 21:48:37,50,电梯房,https://example.com/house/11389
昌平区,昌平区46号院18号楼16单元48室,一室一厅 昌平区优质房源,两室一厅,122.1,1171.55,8层/共33层,2000年,1006,2025-08-05 21:48:37,1576,带车位,https://example.com/house/11390
朝阳区,朝阳区43号院6号楼4单元69室,两室两厅 朝阳区优质房源,三室两厅,50.8,223.23,26层/共14层,2008年,1001,2025-11-25 21:48:37,1050,电梯房,https://example.com/house/11391
东城区,东城区67号院7号楼7单元71室,四室两厅 东城区优质房源,三室一厅,51.4,799.34,7层/共12层,2011年,1005,2025-11-20 21:48:37,3815,带车位,https://example.com/house/11392
